6400038450057763	1	0.752355	0.0517857	0.892984	1	1	0	1	1	0	1	0	0	0	0	0.521569	0.772727	0.262238	0.142052	0	1	0.305882	1	1	0	0.960591	0	1	0	0	0	0	0.487179	1	0.134328	1	-0.312709	1	0.0224057	0.632082	0.00191799	0	0	0	0	0	0	0.56561	0.949741	0.861924	1
6400038450057773	0	0.465294	0.04421	0.789024	1	1	0	1	1	0	1	0	0	0	0	0.392157	0.705882	0.0854458	0.142017	1	1	0	0	1	0	0.94267	0	1	0	0	0	0	0.319728	1	0.241935	1	-0.165872	1	0.0102763	0.632082	0.00163741	0	0	0	0	0	0	0.322581	0.902733	0.78223	1
6528039219058922	1	0.800928	0.027381	0.293214	1	1	0	1	1	0	1	0	0	0	0	0.533333	0.642857	0.113855	0.140673	0	1	0.313726	1	1	0	0.964945	0	1	0	0	0	0	0.393939	1	0.010186	1	0.359978	1	0.094487	0.632082	0.00101411	0	0	0	0	0	0	0.400041	0.928412	0.854535	1
6656039988060077	1	0.796354	0.00606061	0.63935	1	1	0	1	1	0	0	0	0	0	0	0.588235	0.923077	0.0815122	0.141547	0	1	0.427451	1	1	0	0.966604	0	1	0	0	0	0	0.152542	1	0.00495	1	-0.00532717	1	0.0338612	0.632082	0.000224467	0	0	0	0	0	0	0.220663	0.782609	0.379906	1
6784040757061229	1	0.855206	0.0559524	0.874592	1	1	0	1	1	0	1	0	0	0	0	0.490196	0.807692	0.106206	0.141322	0	1	0.333333	1	1	0	0.967634	0	1	0	0	0	0	0.861304	1	0.129175	1	-0.0229515	1	0.142514	0.632082	0.00207231	0	0	0	0	0	0	0.326188	0.911589	0.755987	1
6784040757061224	1	0.943643	0.00470779	0.907238	1	1	0	1	1	0	0	0	0	0	0	0.580392	0.888889	0.0690559	0.142	0	1	0.352941	1	1	0	0.981163	0	1	0	0	0	0	0.39759	1	0.001163	1	1.5	1	0.283482	0.632082	0.000174363	0	0	0	0	0	0	0.193116	0.929577	0.669159	1
6272037681056612	0	0.0350404	0.0038961	0	1	1	1	0	0	0	0	0	0	0	0	0.364706	0.936306	0.00737847	0.21854	0	0	0.227451	1	1	0	0.225985	0	1	0	0	0	0	0	0	0	0	0	0	0	0.651568	0.000487013	0	0	0	0	0	0	0.031348	0	0.0303951	1
6272037681056615	0	0.294815	0.0233225	0	1	1	0	0	0	0	1	0	0	0	0	0.556863	0.6875	0.0388455	0.21854	0	0	0.466667	1	1	0	0.938045	0	1	0	0	0	0	0	0	0	0	0.757208	1	0.000505391	0.651568	0.00291531	0	0	0	0	0	0	0.144928	0	0.126582	1
6272037681056616	0	0.322089	0.0342532	0	1	1	1	0	0	0	0	0	0	0	0	0.611765	0.444444	0.0646853	0.21854	1	0	0.470588	1	1	0	0.938511	0	1	0	0	0	0	0	0	0	0	0	0	0	0.651568	0.00428166	0	0	0	0	0	0	0.392157	0	0.327869	1
6400038450057760	1	0.3125	0.0333333	0	1	1	0	0	0	0	1	0	0	0	0	0.611765	0.833333	0.0512153	0.21854	0	0	0.556863	1	1	0	0.938255	0	1	0	0	0	0	0	0	0	0	0.632399	1	0.00219003	0.651568	0.00416667	0	0	0	0	0	0	0.148148	0	0.137931	1
